"转债代码","转债名称","交易日期","开盘价","最高价","最低价","最新价","涨跌幅","5日涨跌幅","正股名称","正股最高价","正股最低价","正股最新价","正股涨跌幅","正股5日涨跌幅","成交量(手)","成交额(万)","年化波动率","正股年化波动率","股息率","转股价值","转股溢价率","理论转股溢价率","修正转股溢价率","纯债价值","纯债溢价率","期权价值","理论价值","理论偏离度","双低","剩余规模(亿)","剩余市值(亿)","换手率","市净率","市盈率_ttm","市销率_ttm","正股流通市值(亿)","正股总市值（亿）","资产负债率","转债市占比","上市天数","转股截止日","剩余年限","到期收益率(税前)","强赎触发比例","外部评级","三方评级","企业类型","地域","一级行业","二级行业","三级行业","赎回状态"
"123155.SZ","中陆转债","2024-04-02","103.5","105.843","100.699","101.502","0.012994011976047881","0.017217189155668056","中环海陆","16.96","15.11","15.48","0.05665529010238912","0.19814241611723227","178912.9","18487.1922171","0.07377323530396082","0.4387978447026845","0.0025840000000000004","48.740554156171285","1.0824958139534884","1.1906261660033117","-0.10813035204982335","89.66644266206328","0.13199539299827934","8.539018047861376","98.20546070992465","0.03247757965434517","209.75158139534884","3.59986","3.6539298972","0.5059536646082539","1.5694","66.1466","2.079","10.77715077","15.48006765","0.363691582156818","0.2360409514877023","581","2028-08-11","4.364383561643836","0.0423476955587421","1.3","A+","8+","民营企业","江苏","机械设备","金属制品","金属制品","0/15 | 30"
"123156.SZ","博汇转债","2024-04-02","105.149","106.261","104.51","104.751","-0.005213675213675106","-0.04303776624071354","博汇股份","8.79","8.36","8.4","-0.01869158878504673","-0.05191873526954116","66781.1","7037.146096099999","0.20660603809685144","0.4030164465860317","0.010141","78.57811038353601","0.3330811785714287","0.41310489409009477","-0.08002371551866605","89.42753976364857","0.17135057362475137","21.983085174993327","111.41062493864189","-0.06357576480073579","138.0591178571429","3.968629","4.1571785637900005","0.16927697447002138","1.9586","10.3023","0.7532","20.17635085","20.61941036","0.6030885099107534","0.20161481299458459","579","2028-08-15","4.375342465753425","0.03413433455260836","1.3","A+","8","民营企业","浙江","基础化工","化学制品","其他化学制品","0/15 | 30"
"123157.SZ","科蓝转债","2024-04-02","111.094","111.12","109.1","109.596","-0.01166030895760617","-0.01036624988955226","科蓝软件","11.58","11.1","11.23","-0.02347826086956517","-0.041808873121462975","24171.9","2652.2365292","0.18682648316839917","0.5206914522595982","0.00089","70.14366021236727","0.5624505431878897","0.5572013166872062","0.00524922650068349","97.2676380390597","0.12674680098626023","24.00255584829068","121.27019388735039","-0.10652025518586794","165.84105431878896","4.944607","5.419091487720001","0.04894245714821632","4.6184","176.3648","4.3323","46.588871659999995","51.903613130000004","0.5883224602221279","0.10440682567024984","561","2028-08-29","4.413698630136986","0.021158455595879373","1.3","AA-","8","民营企业","北京","信息技术","计算机软件","行业应用软件","0/15 | 30"
"123158.SZ","宙邦转债","2024-04-02","115.722","118.23","114.5","116.595","0.007535235000820872","0.0059965488057467375","新宙邦","34.98","33.4","34.71","0.0072547881601856545","-0.02609427587901758","47245.7","5494.8328279","0.18416309506303108","0.37790980373741456","0.014206000000000002","82.68222963315866","0.410157908383751","0.3571306256273221","0.05302728275642887","101.16678631671745","0.15250275554846882","23.224856695819977","124.39164301253743","-0.06686944562406127","157.6107908383751","19.694716","22.9630541202","0.023929015709919607","2.9078","25.8808","3.4964","188.28712355","261.67237625","0.4984609679742313","0.0877549799076279","530","2028-09-25","4.487671232876712","-0.0035200506550097307","1.3","AA","6-","民营企业","广东","基础化工","化学制品","其他化学制品","0/15 | 30"
"123159.SZ","崧盛转债","2024-04-02","107.5","108.75","106.95","108.32","0.007693524229484661","0.03500004804638457","崧盛股份","17.18","16.27","17.18","0.03307276007215876","0.16632722339221329","36879.4","3982.6011976000004","0.14256041843259173","0.44841440075393785","0.029104","70.26584867075664","0.5415739231664727","0.55479117510632","-0.013217251939847352","96.0838958486264","0.12734812679380458","20.22644181564281","116.31033766426921","-0.07376604195226388","162.47739231664727","2.943403","3.1882941295999996","0.12491323057762094","2.7689","99.8889","2.7957","10.00749397","21.110143009999998","0.4570876554216923","0.15103138468032576","527","2028-09-26","4.49041095890411","0.021594817539674457","1.3","AA-","8+","民营企业","广东","电子设备","电子元件","电子元件","0/15 | 30"
"123160.SZ","泰福转债","2024-04-02","114.8","115.099","113.6","115.085","0.004398635026749531","0.027673102052709897","泰福泵业","18.98","18.51","18.92","0.011764705882353121","0.07561114293295357","18863.6","2159.9924426","0.16211531131116405","0.4227915417819924","0.0038050000000000002","95.45913218970736","0.20559445031712476","0.22697080281726972","-0.02137635250014497","80.71874630050804","0.42575306573208826","34.74218166637984","115.46092796688788","-0.0032665244548628625","135.64444503171248","3.348874","3.8540516428999996","0.056044719758210175","2.2434","41.6625","2.6903","8.233041590000001","17.17938251","0.4777729970520188","0.22434168635901688","526","2028-09-27","4.493150684931507","0.011480715498149061","1.3","A","8","民营企业","浙江","机械设备","专用设备","农用机械","0/15 | 30"
"123161.SZ","强联转债","2024-04-02","110","111.5","107.787","108.3","0.0044146015729336074","0.018814675515025803","新强联","26.89","25.71","26.05","0.02680331099724076","0.061099797043320914","42130.5","4587.2754332","0.16365946555233027","0.4133088181900633","0.003387","64.54410307234886","0.6779224568138196","0.6796510383861762","-0.0017285815723566689","102.80331978418695","0.05346792523190991","15.192792568237186","117.99611235242413","-0.08953012329108168","176.09224568138194","12.099632","13.103901456","0.03500694391363561","1.908","29.0267","3.3465","60.31861583","93.45222197","0.49880607141635164","0.14022033055786098","524","2028-10-10","4.528767123287671","0.01716226653305705","1.3","AA","7","民营企业","河南","机械设备","通用设备","其他通用机械","0/15 | 30"
"123162.SZ","东杰转债","2024-04-02","104.224","104.392","102.771","103.204","-0.009843615082030244","0.00003875983153012186","东杰智能","5.71","5.52","5.59","-0.015845070422535135","-0.0123674906290554","25714.1","2654.2593100000004","0.21446590475039365","0.6511584350856257","0.002142","69.44099378881987","0.48621144901610025","0.5712658994957259","-0.08505445047962568","80.55080736947615","0.28122862290649153","31.079688864619836","111.63049623409599","-0.08164893060439504","151.82514490161003","5.624682","5.80489681128","0.04572448738179597","1.4533","","2.395","21.925895530000002","22.77533191","0.537158448453064","0.25487649682642977","516","2028-10-13","4.536986301369863","0.036966012886707506","1.3","A","8","地方国有企业","山西","机械设备","专用设备","其他专用机械","0/15 | 30"
"123163.SZ","金沃转债","2024-04-02","110.2","110.678","109.35","110.16","-0.0003629764065335994","0.007960472223365711","金沃股份","23.13","22.62","22.76","0","0.04403669779689512","13726","1512.408177","0.1838715972447483","0.4738936335539995","0.008787","84.04726735598229","0.31069103690685385","0.34024801411197786","-0.029556977205124013","80.55080736947615","0.36758405778244163","30.625121627600716","111.17592899707687","-0.009222303895033424","141.22910369068538","3.09949","3.414398184","0.04429501468478991","2.6456","47.3596","1.808","6.765105929999999","17.48010607","0.4508269266398021","0.19533051860937592","513","2028-10-13","4.536986301369863","0.021793783394341532","1.3","A","8+","民营企业","浙江","机械设备","通用设备","基础件","0/15 | 30"
"123165.SZ","回天转债","2024-04-02","105.23","105.383","104.5","105.34","0.0010453292787226953","0.014611405966833857","回天新材","9.52","9.28","9.51","0.01602564102564097","0.04162102998653072","4360.5","457.69990930000006","0.10202067792196143","0.3446271307652592","0.01208","61.55339805825243","0.7113596214511042","0.75572634832337","-0.04436672687226584","96.45712579951129","0.09209142535463899","10.187995667789332","106.64512146730063","-0.012389609524403156","176.47596214511043","8.499364","8.9532300376","0.005112120512684727","1.9367","16.2618","1.358","51.77458812","53.201069","0.5307413921500337","0.16829041607415823","505","2028-10-26","4.572602739726028","0.029488854739863405","1.3","AA-","8+","民营企业","湖北","基础化工","化学制品","其他化学制品","0/15 | 30"
"123166.SZ","蒙泰转债","2024-04-02","106.84","107.099","105.5","106.1","-0.006926244852115349","0.01531100493393156","蒙泰高新","19.57","19.04","19.35","-0.007183170856849497","0.0527747557783278","11870.4","1259.1120638","0.15731692058428834","0.4297877035144444","0.010336000000000001","74.56647398843931","0.42289147286821693","0.4762869453450066","-0.05339547247678966","88.16984528371957","0.20335926255267234","21.9904063547875","110.16025163850706","-0.03826815870411937","148.3891472868217","2.999453","3.1824196330000003","0.039564614632956546","2.2248","86.4916","4.0865","13.23290482","18.57640732","0.33979425190779344","0.17131512989455702","495","2028-11-01","4.589041095890411","0.02993880105116914","1.3","A+","8","民营企业","广东","基础化工","合成纤维及树脂","其他纤维","0/15 | 30"
"123167.SZ","商络转债","2024-04-02","195","207.65","178.98","182.8","-0.0814208831022647","-0.06933173098935952","商络电子","14.04","12.01","12.45","-0.07297096053611318","-0.08321060361193278","1911649.9","375556.1647452","0.4149744502046449","0.6964508992238515","0.0016769999999999999","180.1736613603473","0.014576706827309494","0.011239602302022289","0.003337104525287205","87.91355063478106","1.0793154033717212","124.97002567110472","212.88357630588578","-0.16457098635604916","184.25767068273097","1.619162","2.959828136","12.688444986969337","4.2889","243.1759","1.6199","44.84288895","82.66121437999999","0.5760696769856857","0.03580673424894826","481","2028-11-16","4.63013698630137","-0.08675632242522222","1.3","A+","8","民营企业","江苏","商贸零售","贸易","贸易","已公告强赎"
"123168.SZ","惠云转债","2024-04-02","108.099","119.77","107.7","111.25","0.02914920582059044","0.04215456690831543","惠云钛业","9.46","8.2","9.06","0.09685230024213087","0.14538558846083416","189151.1","21063.4442498","0.13999749618591525","0.360967600226337","0.002207","84.04452690166977","0.32370309050772605","0.34028109525200634","-0.016578004744280284","96.37459792717289","0.15434982238855066","23.449605289103545","119.82420321627643","-0.07707148958450727","143.62030905077262","4.899712","5.4509296","0.38641930451275686","2.8029","6018.7533","2.1955","30.116926929999998","36.24024118","0.47561057041512667","0.15041096368332724","476","2028-11-22","4.646575342465753","0.01732301168271542","1.3","AA-","8","外资企业","广东","基础化工","化学制品","其他化学制品","0/15 | 30"
"123169.SZ","正海转债","2024-04-02","111.403","112","110.005","112","0.005304777890475565","0.021897810325252953","正海磁材","11.37","11.15","11.32","0.006222222222222351","0.02629193151957865","29750.9","3293.9172636999997","0.1509147682211606","0.32170691144395","0.017667","86.87643898695319","0.2891872791519434","0.30775548865313196","-0.018568209501188537","93.08428657028337","0.20321059683295006","22.43671047620773","115.52099704649109","-0.03143747362938476","140.91872791519435","13.996227","15.67577424","0.021012788352711056","2.6018","20.7488","1.5808","92.25329201","92.85174634","0.5321142044643553","0.16882584181668714","478","2028-11-22","4.646575342465753","0.008273249312798188","1.3","AA-","7","民营企业","山东","有色金属","金属非金属新材料","磁性材料","0/15 | 30"
"123170.SZ","南电转债","2024-04-02","114.699","115.88","113.331","114.8","0.000880565654452159","0.008787346307912225","南大光电","26.57","25.33","25.81","-0.0023192887514495997","0.022988506366862893","18729.9","2141.9121164999997","0.1880885225239029","0.44215166305491843","0.004652","76.15815874889348","0.5073893839597055","0.45013747651402736","0.057251907445678096","98.45922518110869","0.1659648934757878","23.936939900909238","122.39616508201793","-0.06616868538343157","165.53893839597055","8.998296","10.330043808","0.020734782507323125","6.431","73.4679","8.7516","132.58187628","140.25776924000002","0.5324999970525907","0.07365042139180111","475","2028-11-23","4.64931506849315","0.015213010418226551","1.3","AA-","7+","民营企业","江苏","电子设备","半导体","半导体材料","0/15 | 30"
"123171.SZ","共同转债","2024-04-02","102.564","102.658","101.351","101.661","-0.008765600624024983","-0.003841141320234054","共同药业","17.45","17.04","17.2","-0.014326647564469885","0.02259215242245549","12321.6","1254.4985478","0.15195557334292714","0.5233517979462731","0","63.375092114959465","0.6041160116279072","0.7084304897534005","-0.10431447812549333","87.59859240472538","0.16053234657359683","20.881410570080213","108.48000297480559","-0.06707589906459299","162.0726011627907","3.799481","3.86259037941","0.032478166840761956","2.3143","86.0038","3.653","10.16312344","19.82797114","0.5463289094556728","0.1948051241419146","474","2028-11-27","4.66027397260274","0.03896983269219276","1.3","A+","8","民营企业","湖北","医药生物","化学制药","化学原料药","0/15 | 30"
"123172.SZ","漱玉转债","2024-04-02","115.999","116.75","115.7","116.262","0.0022586206896550998","0.004857389830276837","漱玉平民","13.82","13.52","13.62","-0.0051132213294375894","0.00665188494896829","20223.1","2351.0901879999997","0.1683204346257002","0.397381883616731","0.008443","90.8","0.2804185022026433","0.2677654073933211","0.012653094809322196","94.19562285640134","0.23426117344367747","30.580549676199986","124.77617253260132","-0.07323263433109117","144.30385022026434","7.999925","9.3008728035","0.025278167303989615","2.5281","21.1277","0.606","14.886710260000001","55.20735826","0.7289360628871978","0.16847161495569812","453","2028-12-14","4.706849315068493","0.0032176846760260613","1.3","AA-","7-","民营企业","山东","医药生物","医药商业","医药商业","0/15 | 30"
"123173.SZ","恒锋转债","2024-04-02","119.46","119.517","118.614","118.812","-0.0031714069972312853","0.007342343160527065","恒锋信息","11.47","11.22","11.3","-0.011373578302712128","0.014362657614691798","5518.1","657.3540237999999","0.30078031272813555","0.5103946492305149","0.003539","81.82476466328747","0.4520298407079646","0.36816142565122534","0.08386841505673925","78.76486847050869","0.5084390072267542","32.30987188282953","111.07474035333823","0.06512187023753302","164.01498407079646","2.421999","2.87762545188","0.022843626969261746","3.3262","460.4687","3.6008","12.7586622","18.58624463","0.5640407285600934","0.1548255448674787","420","2028-12-29","4.747945205479452","0.003935216880023708","1.3","A","8","民营企业","福建","信息技术","计算机软件","其他软件服务","0/15 | 30"
"123174.SZ","精锻转债","2024-04-02","115.987","116.196","114.333","116.06","0.0006293808788917499","0.013049360740720495","精锻科技","10.55","10.23","10.41","-0.011396011396011319","0.027640671953300222","28876.2","3330.2604081","0.21686934620142762","0.5152686732356622","0.011777","80.2621434078643","0.44601171950048046","0.38914728074149174","0.05686443875898872","94.8988577845298","0.22298626884969575","32.05648465269928","126.95534243722908","-0.09387680886807748","160.66117195004804","9.799167","11.3729132202","0.02928238652331364","1.4215","19.1725","2.4531","48.27171423","50.153003399999996","0.43471506366685675","0.2267643500728014","393","2029-02-14","4.876712328767123","0.006994224637677407","1.3","AA-","8+","民营企业","江苏","交运设备","汽车","汽车零部件","0/15 | 30"
"123175.SZ","百畅转债","2024-04-02","95.8","96.197","95.27","95.99","0.004604918890633192","0.0036490626742562426","百川畅银","13.53","13.23","13.42","0.0007457121551082135","0.035493827644085485","21676.6","2079.310239","0.18059021011642962","0.4774571552744512","0.0017879999999999999","65.78431372549021","0.45916244411326335","0.650395807025222","-0.1912333629119587","83.76198790653002","0.14598521834409195","20.58152476366736","104.34351267019738","-0.0870248220668548","141.90624441132633","4.199923","4.0315060876999995","0.051576512443920426","1.4128","395.9735","5.2328","11.94438323","21.53034345","0.26728644478904173","0.1872476441010977","383","2029-02-21","4.895890410958904","0.04363408420860874","1.3","A+","8","民营企业","河南","公用事业","环保","环保","0/15 | 30"
"123176.SZ","精测转2","2024-04-02","133.33","133.996","131.7","132.17","-0.011214268080108503","-0.0411763851148792","精测电子","69.87","66.7","67.6","-0.02845645300373678","-0.10829705806497147","20646.3","2735.5697195000002","0.3730222213139775","0.5757040460580677","0.004346","104.74124573907653","0.26187156804733736","0.16328941274321","0.09858215530412737","91.72568156651069","0.4409268783046649","54.22342332824014","145.94910489475083","-0.1042528932038349","158.35715680473373","12.758825","16.8633390025","0.016221993278403825","5.8273","162.6941","7.6588","139.75347989","188.03044239000002","0.523528129188465","0.08968408938550068","378","2029-03-01","4.917808219178082","-0.02604759432692475","1.3","AA-","7-","民营企业","湖北","机械设备","通用设备","仪器仪表","公告不强赎"
"123177.SZ","测绘转债","2024-04-02","128.228","128.99","127.305","128.5","0.002113406483712721","0.024900700459016267","测绘股份","13.99","13.65","13.93","0.012354651162790775","0.07984496209762937","30709","3934.536418","0.4135438404714549","0.6735978914392906","0.013241000000000001","104.89457831325302","0.22503948312993538","0.16240357748439624","0.06263590564553914","85.03002290748518","0.5112309229860053","60.89733809881021","145.92736100629537","-0.13562148643031424","151.00394831299354","2.436361","3.130723885","0.12567497366507618","1.8156","36.8667","2.6775","21.04324724","21.99174512","0.5026576691284833","0.14235904735694754","376","2029-03-01","4.917808219178082","-0.014221099874898844","1.3","A+","8+","民营企业","江苏","休闲、生活及专业服务","专业服务","调查与咨询服务","0/15 | 30"
"123178.SZ","花园转债","2024-04-02","107.268","107.763","106.505","107.245","-0.00023305677262974722","0.013571624364056678","花园生物","10.31","9.93","10.3","0.034136546184738936","0.08307045242494127","3565.4","382.514598","0.1250649362327497","0.2833229849065423","0.013826","68.12169312169313","0.5743149514563106","0.5986391467218044","-0.024324195265493787","94.65704979473094","0.13298481447041444","10.502715958932214","105.15976575366315","0.01944365001945869","164.67649514563107","11.999693","12.86907075785","0.00297235600920657","2.1928","29.0585","5.0971","54.890594070000006","55.79534595999999","0.4599598649574088","0.23064774554988712","377","2029-03-05","4.928767123287671","0.023488639296635503","1.3","AA-","7+","民营企业","浙江","医药生物","化学制药","化学原料药","0/15 | 30"
"123179.SZ","立高转债","2024-04-02","100.851","101.401","100.76","101.4","0.005722900528649433","0.008002385810115475","立高食品","34.81","33.6","33.89","-0.028939828080229213","-0.0011788973230282274","2672.9","270.276223","0.1337478226262231","0.41417043982884527","0.014754","35.11189390799834","1.8879102980230158","1.9308821974219281","-0.04297189939891233","94.6142888380866","0.07171972907311908","3.8859528802417427","98.50024171832834","0.028597221712738374","290.1910298023016","9.499782","9.632778948","0.002805797002703108","2.5511","28.4516","1.6674","24.07657776","57.38940124","0.3563163142188081","0.16784944153217657","373","2029-03-06","4.931506849315069","0.03535002269873933","1.3","AA-","7","民营企业","广东","食品饮料","食品","食品综合","0/15 | 30"
"123180.SZ","浙矿转债","2024-04-02","103.84","104.02","103.56","103.61","-0.002214946070878354","0.0015175973669390164","浙矿股份","25.1","24.7","24.94","0.006050826946349508","0.04133611733236675","2165","224.748596","0.11695443727348995","0.39079956013697503","0.012029000000000001","51.43328521344608","1.014454250200481","1.082150853964404","-0.06769660376392306","94.53255115161618","0.0960245834667568","8.873611833781698","103.40616298539787","0.00196734885244787","205.0554250200481","3.199449","3.3149491089","0.0067798505683418575","1.8815","14.1201","3.5742","17.60324507","24.94028132","0.3298976058485916","0.13291546580277305","372","2029-03-08","4.936986301369863","0.030570147699250906","1.3","AA-","8","民营企业","浙江","机械设备","专用设备","矿山冶金机械","0/15 | 30"
"123182.SZ","广联转债","2024-04-02","118.5","123.8","117.201","117.973","0.00040703837184663527","0.04413821216001801","广联航空","31.2","28.3","28.8","0.022727272727272707","0.1026033687693817","371605.9","44851.5162163","0.34779377062827016","0.4301932098172425","0.0069440000000000005","89.7196261682243","0.3149073958333335","0.27822751304966564","0.03667988278366785","85.36041557005872","0.3820574702237107","33.167047030577706","118.52746260063643","-0.0046999110019787516","149.46373958333334","6.998691","8.25656573343","0.543222420366627","4.3317","35.8507","7.5767","44.71035811","60.98721811000001","0.5904238988951019","0.13538190442689138","352","2029-03-21","4.972602739726027","0.0048669722033799125","1.3","A+","8+","民营企业","黑龙江","国防与装备","航空航天装备","航空装备","0/15 | 30"
"123183.SZ","海顺转债","2024-04-02","113.62","115.47","113.01","114.803","0.011034786437692734","0.04766380733541209","海顺新材","15.3","13.6","14.88","0.08218181818181813","0.2146938786653172","71325","8164.7910549","0.2606413654433752","0.3582561358606652","0.00336","81.98347107438018","0.40031885080645147","0.3660943712691683","0.03422447953728319","94.38241939122219","0.21636000370082664","23.05301895489815","117.43543834612034","-0.022930048396996083","154.83488508064514","6.329929","7.26694838987","0.11235515400496826","1.7162","26.1265","2.7254","18.629055429999998","28.797545980000002","0.3371059412207257","0.2523460990362485","349","2029-03-22","4.975342465753425","0.009098340706608378","1.3","AA-","7-","民营企业","上海","基础化工","化学制品","其他化学制品","0/15 | 30"
"123184.SZ","天阳转债","2024-04-02","119.9","120.36","119.2","119.52","-0.0031360512444118527","0.004200974750317332","天阳科技","12.17","11.91","12.03","-0.009876543209876631","0.003336113911718508","33528.9","4014.9301455","0.3510925192181531","0.39705011111211164","0","101.26262626262626","0.18029725685785536","0.1847370622466861","-0.0044398053888307365","94.35236500666892","0.2667409024834959","38.852103434622336","133.20446844129125","-0.11449521788228956","137.54972568578552","9.749784","11.6529418368","0.03445421938708084","1.9946","57.0355","2.3688","40.7034795","48.65283011","0.33742008420311514","0.23951210670486525","351","2029-03-22","4.975342465753425","0.0008191396140136173","1.3","AA-","7-","民营企业","西藏","信息技术","计算机软件","行业应用软件","0/15 | 30"
"123185.SZ","能辉转债","2024-04-02","104.313","104.876","103.5","103.751","-0.0053876314553314986","-0.004999740796637897","能辉科技","21.8","21.32","21.66","-0.0018433179723501558","0.040845747802190635","11455.5","1190.0093715","0.3312951839265414","0.5166323606322959","0","66.03658536585365","0.5711139427516161","0.6446009143584002","-0.07348697160678408","83.17530109707515","0.24737751028890953","23.267460286175517","106.44276138325067","-0.025944437964459777","160.86239427516162","3.478836","3.6093271383600003","0.03297039381253522","4.0291","73.8053","5.8547","12.777783509999999","32.422991970000005","0.5021343748942264","0.11131998989172867","349","2029-03-30","4.997260273972603","0.0262146126376598","1.3","A+","8","民营企业","上海","公用事业","电力","新能源发电","0/15 | 30"
"123186.SZ","志特转债","2024-04-02","94.333","95","94.333","94.6","0.001100575685743399","-0.027738657149944945","志特新材","9.34","9.14","9.26","0.008714596949891185","0.06436781686135795","13179.3","1245.8537526","0.23873801612430562","0.5003944793047637","0.014368","34.0191036002939","1.7807904967602588","2.0072094191847287","-0.22641892242446993","85.05456977102084","0.11222712964955117","6.02711337796388","91.08168314898472","0.037191510053015575","272.6790496760259","6.140249","5.808675554","0.021448155281147935","1.6489","45.4252","1.0277","9.76752495","22.81397562","0.6623800720932539","0.25461040419924846","348","2029-03-30","4.997260273972603","0.05080960563642065","1.3","A+","8+","民营企业","江西","有色金属","基本金属","铝","0/15 | 30"
"123187.SZ","超达转债","2024-04-02","128.742","130.44","126.89","127.653","-0.011889557160439268","-0.009520483638749244","超达装备","41.68","38.2","39.19","-0.027302060064532174","0.015022015339900108","281234.1","36135.6985565","0.746927156680762","0.6425812670648886","0.010137","120.21472392638036","0.06187491707068138","0.09430920324895446","-0.03243428617827308","76.92487162329927","0.6594502831947011","71.7239757098423","148.6488473331416","-0.16447594128725207","133.84049170706814","4.527688","5.779729562640001","0.6252143489563954","2.3622","27.3732","4.6165","8.66039784","28.709252529999997","0.3646195206419784","0.2013194023982484","344","2029-04-03","5.008219178082192","-0.010701603864243818","1.3","A","8","民营企业","江苏","机械设备","专用设备","其他专用机械","0/15 | 30"
"123188.SZ","水羊转债","2024-04-02","148.35","152.52","147.503","148.81","0.0027628032345012876","0.05539007140019159","水羊股份","20.45","19.48","19.89","-0.001004520341536863","0.0798045607358504","72722.9","10897.863009","0.3880244128151885","0.4670615313705191","0.005039","145.92809977989728","0.019748768225238855","0.03787750165659787","-0.018128733431359012","85.81018752618996","0.734176375673133","79.73020893040938","165.54039645659935","-0.11242790441905348","150.7848768225239","6.949146","10.3410241626","0.10538475529739016","4.1247","41.5786","1.6247","71.0708217","77.28865688","0.514729151516688","0.13379743651976891","344","2029-04-03","5.008219178082192","-0.0405698642273182","1.3","A+","7","民营企业","湖南","基础化工","化学制品","日用化学品","9/15 | 30"
"123189.SZ","晓鸣转债","2024-04-02","97.046","97.046","95.995","96.388","-0.003741602067183436","-0.00925088393841067","晓鸣股份","10.65","10.32","10.44","-0.012298959318826963","-0.016949152053096217","7055.4","679.9010372","0.2429997670339252","0.4437448733372032","0","53.648509763617675","0.7966575478927205","1.0003621672652452","-0.2037046193725247","84.0980055507342","0.14613895262773569","12.517088210200674","96.61509376093487","-0.002356037690738111","176.05375478927203","3.289936","3.1711035116800006","0.021440518566982987","2.7433","","2.3015","10.91542278","19.78366773","0.514926380163664","0.16028895930512074","344","2029-04-05","5.013698630136986","0.04433956453381938","1.3","A+","8","民营企业","宁夏","农林牧渔","畜牧业","养殖","0/15 | 30"
"123190.SZ","道氏转02","2024-04-02","95.609","95.833","95.001","95.62","0.0003138403598703654","0.007586933655034267","道氏技术","10.61","10.1","10.57","0.039331366764995046","0.06231155848888581","58640.8","5598.6385831","0.16723886485562467","0.3631790523928707","0.00473","68.59182349123945","0.3940437086092716","0.5887374884620832","-0.19469377985281155","94.49177015515843","0.011939979989675109","15.795461844859243","110.28723200001768","-0.15339083873685078","135.02437086092715","25.999149","24.8603862738","0.022520320164937758","1.0817","","0.8871","51.47882144","61.48277426999999","0.525703042104866","0.4043471780343917","344","2029-04-06","5.016438356164383","0.047857757656781505","1.3","AA-","7-","民营企业","广东","有色金属","金属非金属新材料","非金属新材料","0/15 | 30"
"123191.SZ","智尚转债","2024-04-02","107.45","107.9","106.503","106.942","-0.0047277803629596216","0.00955347877102608","南山智尚","9.92","9.7","9.8","0.0010214504596528506","0.03923647955766829","17913.3","1918.1441072999999","0.48247975543723554","0.4055921094577087","0.016326","80.52588331963845","0.32804504081632646","0.3855231748682859","-0.05747813405195945","91.38878096270732","0.1701874001759518","25.565272474461654","116.95405343716897","-0.0936213408872939","139.74650408163262","6.995659","7.48129764778","0.025639189851899422","1.8648","17.4096","2.2047","35.27999206","35.28011329","0.4488745278975262","0.2120542410474782","341","2029-04-09","5.024657534246575","0.01747605997412294","1.3","AA-","7-","民营企业","山东","纺织服装","纺织","毛纺","0/15 | 30"
"123192.SZ","科思转债","2024-04-02","164.31","165.589","158.25","158.659","-0.035384456374370155","0.010566879400669693","科思股份","83.58","78.31","79.71","-0.03696991663646254","0.0013819099923344513","54219.2","8737.9187538","0.31169830221004663","0.4408689486514962","0.012544","153.2000768787238","0.03563263956843565","0.029264429397748013","0.00636821017068764","94.41547291455372","0.6804343091474727","83.90175880654961","178.31723172110333","-0.12390240529124297","162.22226395684356","7.239381","11.48592950079","0.07607498159551657","5.7832","20.1398","5.8938","129.59953647","134.97996147","0.30310493874502065","0.08509359000923117","328","2029-04-12","5.032876712328767","-0.054470812535432","1.3","AA-","7","民营企业","江苏","基础化工","化学制品","其他化学制品","公告不强赎"
"123193.SZ","海能转债","2024-04-02","102.298","102.661","101.937","102.6","0.0029227475782249712","0.004424952075189781","海能实业","13.94","13.66","13.77","-0.0021739130434783593","0.020000000519121652","15868.2","1622.5010296","0.1611099909885082","0.4322989205678577","0.049805","63.339466421343154","0.6198431372549016","0.7093264242108928","-0.08948328695599117","94.41547291455372","0.08668629021064489","17.04482682129448","111.4602997358482","-0.08635769723048936","164.58431372549015","5.999865","6.15586149","0.02635701001778063","2.0792","23.1986","1.5928","18.585426560000002","30.296811560000002","0.45110411832635267","0.20318512652095064","330","2029-04-12","5.032876712328767","0.03280815250177853","1.3","AA-","7-","民营企业","江西","电子设备","电子设备制造","电子设备制造","0/15 | 30"
"123194.SZ","百洋转债","2024-04-02","134.088","136.3","133.941","134.94","0.0032415392850770886","0.027018799056892195","百洋医药","34.51","33.53","33.78","-0.009384164222873914","0.016857315022142494","34565","4676.7681148","0.5551585402112333","0.43253342932235334","0.022536","125.66964285714286","0.07376767317939614","0.07771568942440761","-0.003948016245011468","92.84118154569515","0.4534498350129721","60.48633629209773","153.32751783779287","-0.13626439779007615","142.31676731793962","8.461962","11.418571522799999","0.040957558530519134","7.3311","27.2092","2.3718","40.160532260000004","177.55223726","0.529842728215717","0.06431105402563374","334","2029-04-13","5.035616438356165","-0.026294335548972404","1.3","AA-","7-","民营企业","山东","医药生物","医药商业","医药商业","公告不强赎"
